Date/Time,Latitude,Longitude,Hail size,Damage total,Insurance payout,Number of deaths,Number of injuries,
2016-10-03 08:00:00,-27.5598,151.9508,0.0,,,,,
2016-10-28 04:10:00,-30.9651,151.3511,2.0,,,,,
2016-12-23 07:00:00,-30.9651,151.3511,2.0,,,,,
2016-11-11 05:17:00,-31.9652,141.4513,4.6,,,,,
2016-11-11 06:30:00,-31.9652,141.4513,3.0,,,,,
2017-08-24 05:40:00,-28.0930,153.2883,2.9,,,,,
2017-08-24 05:25:00,-28.8817,153.3011,4.0,,,,,
2017-08-24 05:50:00,-28.7984,153.3845,4.0,,,,,
2016-01-25 00:00:00,-31.8788,116.7655,0.0,,,,,
2016-03-19 06:30:00,-31.6692,116.0186,1.9,,,,,
2017-10-22 07:20:00,-34.7680,149.6700,2.0,,,,,
2017-10-26 03:07:00,-31.8400,152.6000,4.0,,,,,
2017-10-26 05:00:00,-32.4374,151.5576,5.0,,,,,
2017-10-26 05:17:00,-32.9140,151.7580,3.0,,,,,
2017-10-26 05:00:00,-32.9051,151.7230,2.0,,,,,
2017-10-26 07:30:00,-32.7384,152.1813,4.0,,,,,
2017-10-26 05:30:00,-32.0280,152.5356,4.3,,,,,
2017-10-26 09:40:00,-33.7167,149.8667,3.2,,,,,
2017-10-26 05:15:00,-32.9135,151.7079,4.0,,,,,
2017-10-26 04:45:00,-32.4080,151.7500,7.8,,,,,
2017-11-05 02:10:00,-29.9130,152.9840,4.0,,,,,
2017-11-05 08:55:00,-28.9940,153.2820,4.3,,,,,
2017-11-06 04:10:00,-30.3324,149.7812,4.3,,,,,
2017-11-06 05:20:00,-30.5016,151.6662,4.0,,,,,
2017-11-06 05:20:00,-30.5016,151.6662,3.0,,,,,
2017-02-14 05:20:00,-30.4595,151.3553,2.5,,,,,
2017-11-17 02:00:00,-34.9706,149.0298,4.0,,,,,
2017-11-17 04:30:00,-35.1833,149.1333,4.3,,,,,
2017-12-09 02:45:00,-29.6817,152.9345,7.0,,,,,
2017-12-17 06:48:00,-33.7167,149.8667,3.2,,,,,
2017-12-25 04:18:00,-29.8651,151.2178,3.0,,,,,
2017-12-25 04:21:00,-29.7067,153.0178,4.0,,,,,
2017-12-26 06:30:00,-30.3817,150.6178,4.0,,,,,
2017-11-05 08:00:00,-28.7916,153.3950,4.0,,,,,
2017-10-26 08:10:00,-28.7916,153.3950,3.0,,,,,
2017-10-11 05:00:00,-28.5040,152.4310,3.0,,,,,
2017-12-06 02:14:00,-33.8950,150.9140,2.0,,,,,
2017-11-17 03:00:00,-33.5562,150.2611,2.9,,,,,
2017-12-09 02:41:00,-29.6690,152.9820,5.0,,,,,
2018-01-01 05:37:00,-31.0817,152.8345,5.5,,,,,
2018-01-01 06:34:00,-28.8317,153.5345,4.2,,,,,
2018-01-01 08:04:00,-28.9484,153.4678,7.5,,,,,
2018-01-02 04:58:00,-33.7317,150.4179,4.2,,,,,
2018-01-09 04:30:00,-35.1151,148.6679,4.5,,,,,
2018-02-16 07:00:00,-29.6817,152.9337,2.0,,,,,
2018-04-14 07:00:00,-32.5651,151.1511,4.3,,,,,
2016-04-08 23:00:00,-29.8206,115.2708,1.0,,,,,
2016-04-10 15:24:00,-33.3539,116.1522,3.2,,,,,
2016-04-19 00:00:00,-27.9203,120.6967,2.1,,,,,
2018-10-10 00:00:00,-32.9200,151.7000,2.0,,,,,
2018-10-11 06:09:00,-28.9151,150.3845,4.3,,,,,
2018-10-18 05:18:00,-33.4182,151.4431,4.3,,,,,
2018-11-07 03:30:00,-31.2000,152.8500,4.3,,,,,
2018-11-17 04:43:00,-28.4740,152.5460,5.0,,,,,
2018-11-17 04:30:00,-29.6669,153.0000,4.3,,,,,
2018-12-20 05:39:00,-33.8984,151.1596,2.0,,,,,
2018-12-20 05:51:00,-33.5067,151.1679,5.0,,,,,
2018-12-20 05:51:00,-33.3215,149.1312,3.5,,,,,
2018-12-20 06:14:00,-33.9567,151.0262,5.0,,,,,
2018-12-20 06:14:00,-33.6651,151.1179,8.0,,,,,
2018-12-20 06:15:00,-33.6317,151.3179,2.0,,,,,
2018-12-20 06:16:00,-33.4234,151.3761,4.0,,,,,
2018-12-20 06:31:00,-33.4234,151.3678,4.3,,,,,
2018-12-20 06:53:00,-33.5067,151.1679,8.0,,,,,
2018-12-20 06:45:00,-34.0651,151.0179,4.5,,,,,
2018-12-20 07:02:00,-33.6317,150.2846,3.0,,,,,
2018-12-20 07:06:00,-34.0817,151.0179,5.0,,,,,
2018-12-20 07:15:00,-33.8651,151.2179,5.0,,,,,
2018-12-20 07:19:00,-33.8901,151.2679,5.0,,,,,
2018-12-20 07:20:00,-33.8901,151.2179,5.0,,,,,
2018-12-20 07:40:00,-33.9234,151.1596,4.0,,,,,
2018-12-20 07:00:00,-33.8901,151.2346,6.5,,,,,
2018-12-20 07:10:00,-33.8901,150.9096,6.0,,,,,
2018-12-22 04:20:00,-28.9734,153.2595,2.8,,,,,
2018-12-22 05:15:00,-28.3151,153.4345,2.8,,,,,
2018-12-22 05:18:00,-28.2567,153.5761,4.2,,,,,
2019-01-11 02:00:00,-34.8651,148.8679,4.0,,,,,
2019-01-11 04:00:00,-35.3333,149.0500,4.2,,,,,
2019-01-11 04:00:00,-35.3360,149.0530,2.0,,,,,
2019-01-11 02:51:00,-33.5817,150.2512,4.5,,,,,
2019-03-14 07:10:00,-33.7100,150.9260,4.2,,,,,
2019-03-14 07:30:00,-33.7160,150.9550,4.2,,,,,
2018-09-29 07:45:00,-28.3830,153.5670,3.5,,,,,
2017-11-24 04:15:00,-42.1260,148.0730,2.0,,,,,
2017-12-19 08:00:00,-41.1630,147.5100,2.1,,,,,
2018-03-03 06:30:00,-43.1080,147.2270,3.0,,,,,
2018-05-10 09:00:00,-43.1480,147.8410,4.0,0,0,0,0,
2018-12-08 08:00:00,-42.1260,148.0730,0.0,,,,,
2018-12-16 06:15:00,-42.7000,147.2520,2.0,,,,,
2021-10-19 03:45:00,-20.8359,148.6509,16.0,,,,,
